task,concept,timestamp_ms,task_concept_ef_hits,task_suffixtask_concept_ef_hits,task_suffixtest_concept_ef_hits,task_suffixgame_concept_ef_hits,task_concept_hits,task_suffixtask_concept_hits,task_suffixtest_concept_hits,task_suffixgame_concept_hits,concept_hits,concept_ef_hits,task_hits,task_suffixtask_hits,task_suffixtest_hits,task_suffixgame_hits,task_ef_hits,task_suffixtask_ef_hits,task_suffixgame_ef_hits,task_suffixtest_ef_hits
Visuospatial Span,Central Executive,1579033381482,1,0,0,0,5,2,0,0
Tower of Hanoi,Visuospatial Processing,1579033387638,0,0,0,0,0,0,0,0
Picture Symbol,Inference Control,1579033393742,0,0,0,0,0,0,0,0
Counting Span,Emotional Regulation,1579033399899,0,0,0,0,0,0,0,0
Visual Matrix Span,Switching,1579033406081,0,0,0,0,0,0,0,0
Multiple Object Tracking,Effective Performance,1579033412164,0,0,0,0,0,0,0,0
Serial Substraction of Sevens,Dual Task Coordination,1579033418308,0,0,0,0,0,0,0,0
Block Span,Inhibition,1579033424389,1,0,0,0,2,0,0,0
Sentence Repetition,Updating,1579033430538,0,0,0,0,1,0,0,0
SR Compatibility,Inference Control,1579033436978,0,0,0,0,0,0,0,0
Multiple Object Tracking,Behavioral Regulation,1579033443180,0,0,0,0,0,0,0,0
Simon Says,Feedback Learning,1579033449276,0,0,0,0,0,0,0,0
Reversal Learning,Fluency,1579033455350,0,0,0,0,4,1,0,0
Odd One Out,Relational Reasoning,1579033461519,0,0,0,0,0,0,0,0
Visuospatial Span,Effective Performance,1579033467623,0,0,0,0,0,0,0,0
Plus Minus Task,Inhibition,1579033474150,0,0,0,0,0,0,0,0
Odd One Out,Cognitive Flexibility,1579033480274,1,1,0,0,2,1,0,0
Pencil Tapping,Self Control,1579033486449,0,0,0,0,0,0,0,0
Shape School,Fluid Intelligence,1579033492565,0,0,0,0,0,0,0,0
Serial Substraction of Sevens,Responsive Action,1579033498734,0,0,0,0,0,0,0,0
Picture Symbol,Responsive Action,1579033504837,0,0,0,0,0,0,0,0
WCST,Working Memory,1579033510999,65,0,0,0,168,1,0,0
Nebraska Barnyard,Emotional Control,1579033517232,0,0,0,0,0,0,0,0
Spatial Span,Shifting,1579033523361,10,1,0,0,16,2,0,0
Visuospatial Span,Cognitive Flexibility,1579033529565,1,0,0,0,1,0,0,0
Pychomotor Vigilance,Reward Processing,1579033535671,0,0,0,0,0,0,0,0
Toy Sort,Fluid Intelligence,1579033541806,0,0,0,0,0,0,0,0
Multiple Object Tracking,Response Conflict,1579033547915,0,0,0,0,0,0,0,0
Simon,Mindfulness,1579033554018,0,0,0,0,1,1,0,0
Simon,Generativity,1579033560272,0,0,0,0,0,0,0,0
Semantic Fluency,Feedback Learning,1579033566517,0,0,0,0,0,0,0,0
Odd One Out,Feedback Learning,1579033572631,0,0,0,0,0,0,0,0
Oddity Switching,Shifting,1579033579535,0,0,0,0,0,0,0,0
Pychomotor Vigilance,Strategic Retrieval,1579033585936,0,0,0,0,0,0,0,0
SR Compatibility,Dual Task Coordination,1579033592023,0,0,0,0,0,0,0,0
Sorting,Reward Processing,1579033598717,0,0,0,0,3,1,1,0
Plus Minus Task,Volition,1579033604938,0,0,0,0,0,0,0,0
Sorting,Switching,1579033611024,45,8,24,0,268,21,64,0
Reverse Categorization,Visuospatial Processing,1579033617329,0,0,0,0,0,0,0,0
Spin the Pots,Motivational Drive,1579033623479,0,0,0,0,0,0,0,0
Multiple Object Tracking,Responsive Action,1579033629559,0,0,0,0,0,0,0,0
Tower of Hanoi,Inhibition Control,1579033635648,0,0,0,0,0,0,0,0
Oddity Switching,Executive Control,1579033644308,0,0,0,0,0,0,0,0
SR Compatibility,Cognitive Flexibility,1579033650405,0,0,0,0,0,0,0,0
Somethings the Same Game,Inhibition Control,1579033656490,0,0,0,0,0,0,0,0
Object Substitution,Inhibition Control,1579033662668,0,0,0,0,0,0,0,0
Number Letter,Sequencing,1579033669416,7,0,0,0,8,0,0,0
N-back,Response Conflict,1579033675533,0,0,0,0,2,0,0,0
Digit Span,Deductive Reasoning,1579033682031,0,0,0,0,0,0,0,0
Plus Minus Task,Central Executive,1579033688135,0,0,0,0,0,0,0,0
Pictorial Updating,Cognitive Control,1579033694397,0,0,0,0,0,0,0,0
Complex Span,Cognitive Flexibility,1579033700863,0,0,0,0,1,1,0,0
MOT,Mindfulness,1579033707013,0,0,0,0,1,1,0,0
Sentence Repetition,Behavioral Control,1579033713137,0,0,0,0,0,0,0,0
Arithmatic Span,Reward Processing,1579033719335,0,0,0,0,0,0,0,0
Sentence Completion,Central Executive,1579033725441,0,0,0,0,2,1,0,0
Digit Span,Problem Solving,1579033732231,9,0,0,0,37,2,4,0
Picture Symbol,Generativity,1579033741284,0,0,0,0,0,0,0,0
Toy Sort,Relational Reasoning,1579033747470,0,0,0,0,0,0,0,0
Semantic Fluency,Central Executive,1579033753616,0,0,0,0,1,0,1,0
Automated Operation Span,Logical Reasoning,1579033760188,0,0,0,0,0,0,0,0
Verbal Fluency,Inference Control,1579033766384,0,0,0,0,0,0,0,0
Self Control Schedule,Dual Task Coordination,1579033772535,0,0,0,0,0,0,0,0
Running Span,Volition,1579033778673,0,0,0,0,0,0,0,0
Stroop,Sequencing,1579033785046,27,5,11,0,55,10,16,0
MOT,Effective Performance,1579033791167,0,0,0,0,0,0,0,0
Reversal Learning,Fluid Intelligence,1579033797331,0,0,0,0,4,2,0,0
Reverse Categorization,Working Memory,1579033803537,2,0,0,0,2,0,0,0
SR Compatibility,Executive Control,1579033809669,0,0,0,0,0,0,0,0
Snack Delay,Generativity,1579033815882,0,0,0,0,0,0,0,0
Complex Span,Organization,1579033822134,0,0,0,0,1,0,0,0
Odd One Out,Fluid Intelligence,1579033828907,0,0,0,0,1,0,0,0
Plus Minus Task,Cognitive Flexibility,1579033835024,0,0,0,0,0,0,0,0
Visuospatial Span,Problem Solving,1579033841221,0,0,0,0,0,0,0,0
Running Span,Response Inhibition,1579033847417,0,0,0,0,0,0,0,0
Oddity Switching,Behavioral Regulation,1579033853521,0,0,0,0,0,0,0,0
Running Span,Verbal Processing,1579033859635,0,0,0,0,0,0,0,0
WCST,Sequencing,1579033865771,10,0,0,0,19,0,0,0
Semantic Fluency,Response Conflict,1579033871918,0,0,0,0,0,0,0,0
Reversal Learning,Organization,1579033878607,3,0,0,0,13,2,0,0
Pychomotor Vigilance,Behavioral Control,1579033885336,0,0,0,0,0,0,0,0
Stop Signal,Reward Processing,1579033891434,1,0,0,0,7,5,0,0
STOP,Relational Reasoning,1579033897637,0,0,0,0,0,0,0,0
Pencil Tapping,Executive Control,1579033903727,0,0,0,0,0,0,0,0
Automated Operation Span,Behavioral Control,1579033909852,0,0,0,0,0,0,0,0
Visual Matrix Span,Dual Task Coordination,1579033915937,0,0,0,0,0,0,0,0
Pictorial Updating,Emotional Control,1579033922134,0,0,0,0,0,0,0,0
Counting Span,Organization,1579033928308,1,0,0,0,1,0,0,0
Running Span,Motivational Drive,1579033934430,0,0,0,0,0,0,0,0
Tower of London,Central Executive,1579033940533,3,0,0,0,9,4,2,0
Reversal Learning,Behavioral Regulation,1579033947387,0,0,0,0,1,1,0,0
WCST,Shifting,1579033953545,62,0,0,0,148,2,0,0
Sorting,Working Memory,1579033959824,137,18,102,0,354,38,256,0
Simon Says,Inhibition Control,1579033966254,0,0,0,0,0,0,0,0
Verbal Span,Cognitive Flexibility,1579033972357,0,0,0,0,0,0,0,0
Running Span,Emotional Control,1579033978489,0,0,0,0,0,0,0,0
Running Span,Dual Task Coordination,1579033984604,0,0,0,0,0,0,0,0
Somethings the Same Game,Working Memory,1579033991074,0,0,0,0,0,0,0,0
Arithmatic Span,Initiation,1579033997330,0,0,0,0,0,0,0,0
Nebraska Barnyard,Logical Reasoning,1579034003438,0,0,0,0,0,0,0,0
Self Control Schedule,Response Conflict,1579034009619,0,0,0,0,0,0,0,0
Visual Matrix Span,Effective Performance,1579034015755,0,0,0,0,0,0,0,0
Tower of Hanoi,Switching,1579034021877,2,0,0,0,2,0,0,0
Pencil Tapping,Logical Reasoning,1579034028011,0,0,0,0,0,0,0,0
Simon,Reward Processing,1579034034226,0,0,0,0,3,2,0,0
Nebraska Barnyard,Volition,1579034040337,0,0,0,0,0,0,0,0
Complex Span,Dual Task Coordination,1579034046452,1,0,0,0,1,0,0,0
MOT,Dual Task Coordination,1579034052650,0,0,0,0,0,0,0,0
STOP,Shifting,1579034058782,21,3,0,0,201,3,0,0
WCST,Mindfulness,1579034064941,0,0,0,0,0,0,0,0
Multiple Object Tracking,Executive Control,1579034071255,0,0,0,0,1,1,0,0
Random Letter Generation,Switching,1579034077362,0,0,0,0,2,0,0,0
Semantic Fluency,Verbal Processing,1579034083479,2,0,0,0,2,0,0,0
Object Substitution,Inference Control,1579034089631,0,0,0,0,0,0,0,0
Verbal Span,Fluency,1579034095735,4,0,0,0,9,0,0,0
Digit Span,Inhibition,1579034102102,49,3,10,0,114,11,16,0
OOO,Responsive Action,1579034108264,0,0,0,0,0,0,0,0
WCST,Logical Reasoning,1579034114753,1,0,0,0,3,0,0,0
Simon Says,Motivational Drive,1579034120892,0,0,0,0,0,0,0,0
Tower of London,Responsive Action,1579034127016,0,0,0,0,0,0,0,0
Backward Span,Working Memory,1579034134151,6,0,0,0,33,2,2,0
Arithmatic Span,Effective Performance,1579034140585,0,0,0,0,0,0,0,0
Pictorial Updating,Behavioral Control,1579034146663,0,0,0,0,0,0,0,0
Reverse Categorization,Emotional Regulation,1579034152977,0,0,0,0,0,0,0,0
Nebraska Barnyard,Behavioral Regulation,1579034159132,0,0,0,0,0,0,0,0
Sentence Repetition,Central Executive,1579034165249,0,0,0,0,2,0,1,0
STOP,Inference Control,1579034171483,0,0,0,0,0,0,0,0
Simon,Verbal Processing,1579034177709,0,0,0,0,0,0,0,0
Pychomotor Vigilance,Emotional Regulation,1579034185409,0,0,0,0,0,0,0,0
Sorting,Cognitive Control,1579034191653,24,3,18,0,56,11,37,0
Digit Span,Sequencing,1579034197801,19,0,1,0,76,1,2,0
Semantic Fluency,Motivational Drive,1579034203934,0,0,0,0,0,0,0,0
Semantic Fluency,Fluency,1579034210090,151,18,9,0,750,88,44,0
Pick the Picture,Response Inhibition,1579034216253,0,0,0,0,0,0,0,0
Plus Minus Task,Inhibition Control,1579034222398,0,0,0,0,0,0,0,0
Oddity Switching,Fluency,1579034228505,0,0,0,0,0,0,0,0
Serial Substraction of Sevens,Behavioral Control,1579034235388,0,0,0,0,0,0,0,0
Object Substitution,Cognitive Flexibility,1579034241530,0,0,0,0,0,0,0,0
OSpan,Responsive Action,1579034247643,0,0,0,0,0,0,0,0
N-back,Organization,1579034254166,9,6,1,0,32,17,1,0
Arithmatic Span,Logical Reasoning,1579034260357,0,0,0,0,0,0,0,0
N-back,Initiation,1579034266500,3,0,1,0,7,4,1,0
Pychomotor Vigilance,Creativity,1579034272716,0,0,0,0,0,0,0,0
Random Letter Generation,Sequencing,1579034278880,0,0,0,0,0,0,0,0
Random Number Generation,Visuospatial Processing,1579034284976,0,0,0,0,0,0,0,0
Shape School,Cognitive Flexibility,1579034291211,0,0,0,0,2,0,0,0
OOO,Fluid Intelligence,1579034297363,0,0,0,0,0,0,0,0
Visual Matrix Span,Problem Solving,1579034303942,0,0,0,0,0,0,0,0
Automated Operation Span,Inhibition Control,1579034310061,0,0,0,0,0,0,0,0
Pencil Tapping,Creativity,1579034316240,0,0,0,0,0,0,0,0
Snack Delay,Cognitive Control,1579034322340,1,0,0,0,1,0,0,0
Shape School,Volition,1579034328591,0,0,0,0,0,0,0,0
Snack Delay,Motivational Drive,1579034334714,0,0,0,0,0,0,0,0
Number Letter,Creativity,1579034340830,0,0,0,0,0,0,0,0
Random Letter Generation,Organization,1579034347933,0,0,0,0,0,0,0,0
Random Number Generation,Cognitive Control,1579034354059,2,0,0,0,2,0,0,0
Sorting,Executive Control,1579034360216,33,8,24,0,67,14,46,0
Complex Span,Central Executive,1579034366420,1,0,0,0,4,0,0,0
Shape School,Visuospatial Processing,1579034372543,0,0,0,0,0,0,0,0
Visuospatial Span,Emotional Regulation,1579034378733,0,0,0,0,0,0,0,0
Odd One Out,Central Executive,1579034386310,0,0,0,0,2,0,0,0
MOT,Volition,1579034392492,0,0,0,0,0,0,0,0
Verbal Span,Volition,1579034398706,0,0,0,0,0,0,0,0
Number Letter,Relational Reasoning,1579034404942,0,0,0,0,0,0,0,0
Sentence Completion,Strategic Retrieval,1579034411085,0,0,0,0,0,0,0,0
WCST,Effective Performance,1579034417254,0,0,0,0,1,0,0,0
Toy Sort,Inference Control,1579034423402,0,0,0,0,0,0,0,0
Shape School,Inhibition,1579034429533,2,2,0,0,7,4,0,0
WCST,Relational Reasoning,1579034435665,0,0,0,0,0,0,0,0
STOP,Verbal Processing,1579034442009,0,0,0,0,0,0,0,0
Digit Span,Volition,1579034448156,0,0,0,0,1,0,0,0
Nine Boxes,Central Executive,1579034454321,0,0,0,0,0,0,0,0
Sentence Completion,Initiation,1579034460512,12,2,11,0,26,9,16,0
Snack Delay,Problem Solving,1579034466707,0,0,0,0,0,0,0,0
Reversal Learning,Working Memory,1579034472830,23,3,0,0,142,22,1,0
Random Number Generation,Strategic Retrieval,1579034480120,0,0,0,0,0,0,0,0
OSpan,Strategic Retrieval,1579034486551,0,0,0,0,0,0,0,0
MOT,Strategic Retrieval,1579034492684,0,0,0,0,0,0,0,0
Random Letter Generation,Shifting,1579034498883,0,0,0,0,2,0,0,0
Self Control Schedule,Feedback Learning,1579034505010,0,0,0,0,0,0,0,0
Tower of Hanoi,Response Inhibition,1579034511122,2,0,1,0,2,0,1,0
Wisconsin Card Sort,Volition,1579034517271,0,0,0,0,0,0,0,0
Pictorial Updating,Response Conflict,1579034523490,0,0,0,0,0,0,0,0
Adaptive N-back,Responsive Action,1579034529583,0,0,0,0,0,0,0,0
WCST,Initiation,1579034535698,3,0,0,0,11,0,0,0
Running Span,Central Executive,1579034542071,0,0,0,0,1,1,0,0
Plus Minus Task,Visuospatial Processing,1579034548196,0,0,0,0,0,0,0,0
Running Span,Deductive Reasoning,1579034554338,0,0,0,0,0,0,0,0
Stop Signal,Working Memory,1579034560581,34,19,1,0,92,58,4,0
N-back,Effective Performance,1579034566778,0,0,0,0,0,0,0,0
Sorting,Initiation,1579034572930,9,0,7,0,426,2,18,0
Spin the Pots,Emotional Control,1579034579125,0,0,0,0,0,0,0,0
Visual Matrix Span,Response Inhibition,1579034585385,0,0,0,0,0,0,0,0
More Less Odd Even,Switching,1579034591481,0,0,0,0,0,0,0,0
Digit Span,Fluency,1579034597631,146,6,21,0,567,14,79,0
OOO,Working Memory,1579034603792,0,0,0,0,0,0,0,0
Arithmatic Span,Creativity,1579034609950,0,0,0,0,0,0,0,0
Nebraska Barnyard,Shifting,1579034616105,0,0,0,0,0,0,0,0
Random Number Generation,Deductive Reasoning,1579034622436,0,0,0,0,0,0,0,0
Sorting,Verbal Processing,1579034628543,0,0,0,0,2,0,1,0
Adaptive N-back,Inference Control,1579034634708,0,0,0,0,0,0,0,0
MOT,Fluid Intelligence,1579034640826,0,0,0,0,0,0,0,0
Sentence Completion,Organization,1579034648214,1,0,1,0,10,1,4,0
Odd One Out,Inhibition,1579034654433,1,0,0,0,2,0,0,0
WCST,Generativity,1579034660583,1,0,0,0,1,0,0,0
SR Compatibility,Self Control,1579034666818,0,0,0,0,0,0,0,0
Spatial Conflict Arrows,Emotional Control,1579034673006,0,0,0,0,0,0,0,0
Spatial Conflict Arrows,Feedback Learning,1579034679136,0,0,0,0,0,0,0,0
Semantic Fluency,Logical Reasoning,1579034685431,0,0,0,0,0,0,0,0
Backward Span,Behavioral Control,1579034692019,0,0,0,0,0,0,0,0
Running Span,Mindfulness,1579034698306,0,0,0,0,0,0,0,0
Corsi Block Span,Working Memory,1579034704686,0,0,0,0,0,0,0,0
Somethings the Same Game,Strategic Retrieval,1579034710807,0,0,0,0,0,0,0,0
Visuospatial Span,Working Memory,1579034716957,4,1,0,0,17,3,0,0
Corsi Block Span,Inhibition,1579034723381,0,0,0,0,0,0,0,0
Reverse Categorization,Effective Performance,1579034729538,0,0,0,0,0,0,0,0
Random Letter Generation,Mindfulness,1579034735999,0,0,0,0,0,0,0,0
Self Control Schedule,Strategic Retrieval,1579034742160,0,0,0,0,0,0,0,0
Wisconsin Card Sort,Self Control,1579034748378,1,0,1,0,1,0,1,0
Visual Matrix Span,Behavioral Regulation,1579034754541,0,0,0,0,0,0,0,0
Shape School,Creativity,1579034760775,0,0,0,0,0,0,0,0
Object Substitution,Volition,1579034766953,0,0,0,0,0,0,0,0
Verbal Fluency,Response Conflict,1579034773075,0,0,0,0,0,0,0,0
Visual Matrix Span,Generativity,1579034780052,0,0,0,0,0,0,0,0
Arithmatic Span,Working Memory,1579034786650,0,0,0,0,0,0,0,0
Oddity Switching,Responsive Action,1579034793172,0,0,0,0,0,0,0,0
Plus Minus Task,Cognitive Control,1579034799303,0,0,0,0,0,0,0,0
Automated Operation Span,Fluency,1579034805512,0,0,0,0,0,0,0,0
Toy Sort,Emotional Control,1579034811663,0,0,0,0,0,0,0,0
Complex Span,Fluid Intelligence,1579034817819,1,0,0,0,21,3,0,0
Wisconsin Card Sort,Central Executive,1579034823963,0,0,0,0,2,0,2,0
Stop Signal,Organization,1579034830269,4,3,0,0,23,8,0,0
STOP,Initiation,1579034836574,7,0,0,0,1632,2,0,0
Simon,Updating,1579034842861,2,2,0,0,9,7,0,0
Sorting,Relational Reasoning,1579034849039,0,0,0,0,0,0,0,0
Random Number Generation,Organization,1579034855147,1,0,0,0,2,0,0,0
Wisconsin Card Sort,Cognitive Control,1579034861334,2,1,1,0,3,2,1,0
Sentence Completion,Response Conflict,1579034867630,0,0,0,0,0,0,0,0
Pick the Picture,Switching,1579034873871,0,0,0,0,0,0,0,0
SR Compatibility,Deductive Reasoning,1579034880023,0,0,0,0,0,0,0,0
Reverse Categorization,Creativity,1579034886189,0,0,0,0,0,0,0,0
STOP,Creativity,1579034892592,0,0,0,0,14,0,0,0
Verbal Span,Response Conflict,1579034898742,0,0,0,0,0,0,0,0
Pencil Tapping,Reward Processing,1579034904860,0,0,0,0,0,0,0,0
OOO,Verbal Processing,1579034911035,0,0,0,0,0,0,0,0
Arithmatic Span,Motivational Drive,1579034917185,0,0,0,0,0,0,0,0
Nebraska Barnyard,Fluid Intelligence,1579034923353,0,0,0,0,0,0,0,0
Corsi Block Span,Organization,1579034929684,0,0,0,0,0,0,0,0
Snack Delay,Inference Control,1579034936301,0,0,0,0,0,0,0,0
Number Letter,Emotional Control,1579034942602,0,0,0,0,0,0,0,0
Counting Span,Strategic Retrieval,1579034948974,0,0,0,0,0,0,0,0
Semantic Fluency,Shifting,1579034955170,12,2,0,0,31,2,1,0
Pictorial Updating,Inference Control,1579034961402,0,0,0,0,0,0,0,0
Visual Matrix Span,Responsive Action,1579034967638,0,0,0,0,0,0,0,0
Stroop,Organization,1579034973918,22,4,7,0,80,23,24,0
N-back,Behavioral Regulation,1579034980136,0,0,0,0,0,0,0,0
MOT,Inhibition Control,1579034986278,1,1,0,0,1,1,0,0
Self Control Schedule,Emotional Regulation,1579034992623,0,0,0,0,0,0,0,0
Semantic Fluency,Switching,1579034998761,20,7,1,0,83,23,3,0
Verbal Fluency,Strategic Retrieval,1579035005005,2,0,0,0,6,0,0,0
Complex Span,Reward Processing,1579035011297,0,0,0,0,0,0,0,0
Multiple Object Tracking,Initiation,1579035017460,0,0,0,0,0,0,0,0
SR Compatibility,Visuospatial Processing,1579035023616,0,0,0,0,0,0,0,0
WCST,Fluid Intelligence,1579035029743,4,0,0,0,5,0,0,0
Somethings the Same Game,Organization,1579035036011,0,0,0,0,0,0,0,0
Sentence Repetition,Behavioral Regulation,1579035042158,0,0,0,0,0,0,0,0
Reversal Learning,Switching,1579035048282,8,1,0,0,59,13,1,0
Running Span,Inhibition Control,1579035054658,0,0,0,0,0,0,0,0
Complex Span,Generativity,1579035060906,0,0,0,0,0,0,0,0
Pick the Picture,Inhibition,1579035067055,0,0,0,0,0,0,0,0
Pychomotor Vigilance,Mindfulness,1579035073302,0,0,0,0,0,0,0,0
Block Span,Inference Control,1579035079845,0,0,0,0,0,0,0,0
Pick the Picture,Motivational Drive,1579035086665,0,0,0,0,0,0,0,0
Nine Boxes,Responsive Action,1579035092907,0,0,0,0,0,0,0,0
Somethings the Same Game,Central Executive,1579035099159,0,0,0,0,0,0,0,0
Arithmatic Span,Inhibition,1579035105289,0,0,0,0,0,0,0,0
Stroop,Feedback Learning,1579035111431,0,0,0,0,0,0,0,0
Random Number Generation,Behavioral Regulation,1579035117784,0,0,0,0,0,0,0,0
Stop Signal,Strategic Retrieval,1579035123952,0,0,0,0,0,0,0,0
Semantic Fluency,Deductive Reasoning,1579035130244,0,0,0,0,0,0,0,0
Digit Span,Dual Task Coordination,1579035136834,1,0,0,0,4,1,0,0
OOO,Dual Task Coordination,1579035143025,0,0,0,0,0,0,0,0
Serial Substraction of Sevens,Effective Performance,1579035149168,0,0,0,0,0,0,0,0
Arithmatic Span,Cognitive Flexibility,1579035155427,0,0,0,0,0,0,0,0
Running Span,Responsive Action,1579035161589,0,0,0,0,0,0,0,0
Random Number Generation,Behavioral Control,1579035167698,0,0,0,0,0,0,0,0
Toy Sort,Visuospatial Processing,1579035174060,0,0,0,0,0,0,0,0
Toy Sort,Problem Solving,1579035180171,0,0,0,0,0,0,0,0
N-back,Shifting,1579035186315,15,6,2,0,27,14,2,0
MOT,Relational Reasoning,1579035192554,0,0,0,0,0,0,0,0
Backward Span,Self Control,1579035198758,0,0,0,0,0,0,0,0
Wisconsin Card Sort,Organization,1579035205224,1,0,0,0,1,0,0,0
Corsi Block Span,Feedback Learning,1579035211430,0,0,0,0,0,0,0,0
Sentence Completion,Mindfulness,1579035217646,0,0,0,0,0,0,0,0
Reversal Learning,Sequencing,1579035223778,0,0,0,0,3,0,0,0
Spatial Span,Organization,1579035229919,3,0,0,0,5,0,0,0
Picture Symbol,Response Inhibition,1579035236295,0,0,0,0,0,0,0,0
Stop Signal,Verbal Processing,1579035242497,0,0,0,0,0,0,0,0
Sentence Repetition,Effective Performance,1579035248682,0,0,0,0,0,0,0,0
Adaptive N-back,Dual Task Coordination,1579035254819,0,0,0,0,0,0,0,0
Complex Span,Response Inhibition,1579035261007,1,0,0,0,2,0,0,0
Semantic Fluency,Mindfulness,1579035267163,0,0,0,0,1,0,0,0
Automated Operation Span,Reward Processing,1579035273300,0,0,0,0,0,0,0,0
Object Substitution,Verbal Processing,1579035279510,0,0,0,0,0,0,0,0
WCST,Response Inhibition,1579035285750,15,0,0,0,27,0,0,0
Sentence Completion,Motivational Drive,1579035291929,0,0,0,0,0,0,0,0
Automated Operation Span,Verbal Processing,1579035298125,0,0,0,0,0,0,0,0
Pick the Picture,Creativity,1579035304407,0,0,0,0,0,0,0,0
SR Compatibility,Behavioral Control,1579035310681,0,0,0,0,0,0,0,0
Sentence Completion,Logical Reasoning,1579035316846,0,0,0,0,1,1,0,0
Pictorial Updating,Relational Reasoning,1579035323109,0,0,0,0,0,0,0,0
Random Letter Generation,Updating,1579035329223,1,0,0,0,4,0,0,0
Block Span,Volition,1579035335434,0,0,0,0,0,0,0,0
Counting Span,Updating,1579035341598,0,0,0,0,0,0,0,0
Tower of Hanoi,Feedback Learning,1579035347671,0,0,0,0,0,0,0,0
Arithmatic Span,Fluency,1579035353788,0,0,0,0,0,0,0,0
Adaptive N-back,Emotional Regulation,1579035359915,0,0,0,0,0,0,0,0
Multiple Object Tracking,Volition,1579035366012,0,0,0,0,0,0,0,0
Pencil Tapping,Dual Task Coordination,1579035372148,0,0,0,0,0,0,0,0
Plus Minus Task,Responsive Action,1579035378372,0,0,0,0,0,0,0,0
Stop Signal,Central Executive,1579035385546,3,2,0,0,5,3,0,0
Pychomotor Vigilance,Logical Reasoning,1579035391644,0,0,0,0,0,0,0,0
Counting Span,Central Executive,1579035397842,1,0,0,0,3,1,0,0
Backward Span,Cognitive Flexibility,1579035404118,0,0,0,0,0,0,0,0
SR Compatibility,Inhibition,1579035410231,0,0,0,0,0,0,0,0
Sorting,Self Control,1579035416336,1,1,0,0,5,2,1,0
Tower of London,Feedback Learning,1579035422743,0,0,0,0,0,0,0,0
N-back,Fluid Intelligence,1579035428884,6,3,0,0,38,15,0,0
Verbal Span,Mindfulness,1579035435029,0,0,0,0,0,0,0,0
Random Letter Generation,Dual Task Coordination,1579035441400,0,0,0,0,0,0,0,0
Verbal Fluency,Effective Performance,1579035447518,1,0,0,0,1,0,0,0
OSpan,Motivational Drive,1579035453679,0,0,0,0,0,0,0,0
Pychomotor Vigilance,Working Memory,1579035459762,0,0,0,0,0,0,0,0
OOO,Generativity,1579035465924,0,0,0,0,0,0,0,0
Pencil Tapping,Motivational Drive,1579035472024,0,0,0,0,0,0,0,0
N-back,Self Control,1579035478148,2,1,0,0,3,1,0,0
Reversal Learning,Updating,1579035484495,2,1,0,0,35,11,0,0
Automated Operation Span,Inhibition,1579035490674,0,0,0,0,0,0,0,0
Tower of London,Motivational Drive,1579035496794,0,0,0,0,0,0,0,0
STOP,Volition,1579035504252,0,0,0,0,8,0,0,0
Pick the Picture,Fluency,1579035510513,0,0,0,0,0,0,0,0
Pick the Picture,Emotional Regulation,1579035516553,0,0,0,0,0,0,0,0
Adaptive N-back,Fluency,1579035522678,0,0,0,0,0,0,0,0
OSpan,Emotional Regulation,1579035528774,0,0,0,0,0,0,0,0
Semantic Fluency,Self Control,1579035534919,0,0,0,0,0,0,0,0
Pick the Picture,Effective Performance,1579035541023,0,0,0,0,0,0,0,0
Self Control Schedule,Volition,1579035547142,0,0,0,0,0,0,0,0
Spatial Span,Inhibition,1579035553221,9,1,0,0,17,2,0,0
N-back,Response Inhibition,1579035559555,16,6,1,0,31,11,1,0
Tower of Hanoi,Updating,1579035565782,2,0,0,0,4,0,0,0
Object Substitution,Emotional Regulation,1579035571953,0,0,0,0,0,0,0,0
STOP,Fluid Intelligence,1579035578065,2,0,0,0,4,0,0,0
Tower of London,Mindfulness,1579035584427,0,0,0,0,0,0,0,0
Object Substitution,Fluid Intelligence,1579035590529,0,0,0,0,0,0,0,0
